Subject,technique,density,trial_time,aligned(trial_time) for technique,aligned(trial_time) for density,aligned(trial_time) for technique*density,ART(trial_time) for technique,ART(trial_time) for density,ART(trial_time) for technique*density
4,Three,low,7.7429074,1.5783186909143519545138888889,0.7593711120949075208333333333,1.4647145413773147819444444445,214,191,217
4,Three,medium,4.3440492,-2.6224077882523148663194444445,-2.8525984163773148510416666667,-2.5229006093171296670138888889,62,51,58
4,Two,high,6.0828802,-2.1810261741319443732638888890,0.5025648334490740635416666666,-1.2708543482638888246527777777,81,182,112
4,Two,low,7.1644326000000005,0.3361646092013893850694444444,0.7307154787615745833333333333,2.0997381897569449138888888890,180,189,231
4,Two,medium,3.9174909999999996,-3.1236646519097226399305555556,-2.1403568316550929927083333333,-1.7359603609375004350694444444,41,79,90
5,Cone,high,12.3127074,4.1740763388310186572916666663,5.3604787021990740510416666663,3.4617842075231481322916666667,257,267,251
5,Cone,low,2.6557372,-4.0689708674189815552083333334,-5.1716086420717594000000000001,-3.9061458544560186291666666666,17,3,24
5,Cone,medium,8.9271256,1.6571347117476851697916666666,1.1432538877893517739583333333,1.7764855948495369218750000000,216,202,223
5,Gravity,high,10.7732838,1.3479010985532408572916666663,1.3269129355324075927083333333,0.7149700811342594739583333337,210,213,191
5,Gravity,low,3.3942031999999998,-2.5622759368634262052083333337,-4.8723042379050927083333333334,-4.3750703808449074874999999996,63,5,13
5,Gravity,medium,5.6524596,-1.0990085785300925802083333337,-2.8202799288773146343750000000,-2.7055709315393517364583333330,127,54,51
5,Three,high,5.5318852000000005,-3.4703991195023143163194444448,-2.0003065603009255114583333337,-3.0353477966435179565972222222,28,88,42
5,Three,low,4.307525500000001,-1.8570632090856470454861111111,-2.6760107879050914791666666667,-1.9706673586226842180555555555,94,64,79
5,Three,medium,2.870215,-4.0962419882523148663194444445,-4.3264326163773148510416666667,-3.9967348093171296670138888889,15,12,21
5,Two,high,10.0079618,1.7440554258680556267361111110,4.4276464334490740635416666666,2.6542272517361111753472222223,220,260,242
5,Two,low,3.750801,-3.0774669907986111149305555556,-2.6829161212384259166666666667,-1.3138934102430555861111111110,44,63,111
5,Two,medium,5.994007,-1.0471486519097222399305555556,-0.0638408316550925927083333333,0.3405556390624999649305555556,129,163,173
6,Cone,high,18.20693725,10.068306188831018657291666666,11.254708552199074051041666666,9.356014057523148132291666667,285,286,284
6,Cone,low,23.5702465,16.845538432581018444791666666,15.742900657928240600000000000,17.008363445543981370833333333,288,288,288
6,Cone,medium,10.2995814,3.0295905117476851697916666666,2.5157096877893517739583333333,3.1489413948495369218750000000,245,237,245
6,Gravity,high,9.193980400000001,-0.2314023014467581427083333337,-0.2523904644675914072916666667,-0.8643333188657395260416666663,158,153,132
6,Gravity,low,11.259794249999999,5.3033151131365729947916666663,2.9932868120949064916666666666,3.4905206691550917125000000004,266,242,252
6,Gravity,medium,14.536910799999998,7.7854426214699054197916666663,6.0641712711226833656250000000,6.1788802684606462635416666670,280,272,273
6,Three,high,11.9129196,2.9106352804976851836805555552,4.3807278396990739885416666663,3.3456866033564815434027777778,242,259,250
6,Three,low,8.133985,1.9693962909143519545138888889,1.1504487120949075208333333333,1.8557921413773147819444444445,224,204,226
6,Three,medium,6.201767200000001,-0.7646897882523138663194444445,-0.9948804163773138510416666667,-0.6651826093171286670138888889,136,128,138
6,Two,high,7.07428275,-1.1896236241319443732638888890,1.4939673834490740635416666666,-0.2794517982638888246527777777,123,217,149
6,Two,low,10.1555392,3.3272712092013888850694444444,3.7218220787615740833333333333,5.0908447897569444138888888890,248,254,267
6,Two,medium,4.6934998,-2.3476558519097222399305555556,-1.3643480316550925927083333333,-0.9599515609375000350694444444,73,118,127
7,Cone,high,7.716028400000001,-0.4226026611689803427083333337,0.7637997021990750510416666663,-1.1348947924768508677083333333,149,192,119
7,Cone,low,3.445633,-3.2790750674189815552083333334,-4.3817128420717594000000000001,-3.1162500544560186291666666666,36,11,40
7,Cone,medium,4.9291994,-2.3407914882523148302083333334,-2.8546723122106482260416666667,-2.2214406051504630781250000000,75,50,68
7,Gravity,high,17.787007199999998,8.361624498553238857291666666,8.340636335532405592708333333,7.7286934811342574739583333337,283,282,282
7,Gravity,low,7.7186584,1.7621792631365739947916666663,-0.5478490379050925083333333334,-0.0506151808449072874999999996,221,143,159
7,Gravity,medium,8.4869686,1.7355004214699074197916666663,0.0142290711226853656250000000,0.1289380684606482635416666670,219,168,165
7,Three,high,14.9617124,5.9594280804976851836805555552,7.4295206396990739885416666663,6.3944794033564815434027777778,273,278,276
7,Three,low,6.7836978000000006,0.6191090909143525545138888889,-0.1998384879050918791666666667,0.5055049413773153819444444445,192,156,182
7,Three,medium,16.67839175,9.711934761747685133680555555,9.481744133622685148958333333,9.811441940682870332986111111,284,284,286
7,Two,high,13.202513,4.9386066258680556267361111110,7.6221976334490740635416666666,5.8487784517361111753472222223,263,279,272
7,Two,low,6.7026118,-0.1256561907986111149305555556,0.2688946787615740833333333333,1.6379173897569444138888888890,164,176,221
7,Two,medium,11.0032108,3.9620551480902777600694444444,4.9453629683449074072916666667,5.3497594390624999649305555556,252,263,269
8,Cone,high,18.6171296,10.478498538831018657291666666,11.664900902199074051041666666,9.766206407523148132291666667,287,287,285
8,Cone,low,9.611934,2.8872259325810184447916666666,1.7845881579282405999999999999,3.0500509455439813708333333334,240,223,244
8,Cone,medium,6.3653414,-0.9046494882523148302083333334,-1.4185303122106482260416666667,-0.7852986051504630781250000000,132,112,134
8,Gravity,high,17.1463206,7.7209378985532408572916666663,7.6999497355324075927083333333,7.0880068811342594739583333337,278,280,278
8,Gravity,low,4.1542208,-1.8022583368634260052083333337,-4.1122866379050925083333333334,-3.6150527808449072874999999996,97,19,31
8,Gravity,medium,6.8190028,0.0675346214699074197916666663,-1.6537367288773146343750000000,-1.5390277315393517364583333330,169,98,101
8,Three,high,11.81111525,2.8088309304976851836805555552,4.2789234896990739885416666663,3.2438822533564815434027777778,237,258,247
8,Three,low,8.261529,2.0969402909143519545138888889,1.2779927120949075208333333333,1.9833361413773147819444444445,226,209,229
8,Three,medium,6.6925276,-0.2739293882523148663194444445,-0.5041200163773148510416666667,-0.1744222093171296670138888889,157,146,154
8,Two,high,6.888049,-1.3758573741319443732638888890,1.3077336334490740635416666666,-0.4656855482638888246527777777,116,212,142
8,Two,low,3.4436864,-3.3845815907986111149305555556,-2.9900307212384259166666666667,-1.6210080102430555861111111110,31,45,95
8,Two,medium,6.470773400000001,-0.5703822519097212399305555556,0.4129255683449084072916666667,0.8173220390625009649305555556,142,178,196
9,Cone,high,9.439343,1.3007119388310186572916666663,2.4871143021990740510416666663,0.5884198075231481322916666667,209,235,188
9,Cone,low,4.254553400000001,-2.4701546674189805552083333334,-3.5727924420717584000000000001,-2.3073296544560176291666666666,68,33,65
9,Cone,medium,5.8889774,-1.3810134882523148302083333334,-1.8948943122106482260416666667,-1.2616626051504630781250000000,114,91,113
9,Gravity,high,11.0535634,1.6281806985532408572916666663,1.6071925355324075927083333333,0.9952496811342594739583333337,215,218,199
9,Gravity,low,11.722536199999999,5.7660570631365729947916666663,3.4560287620949064916666666666,3.9532626191550917125000000004,270,251,259
9,Gravity,medium,9.7317046,2.9802364214699074197916666663,1.2589650711226853656250000000,1.3736740684606482635416666670,243,208,213
9,Three,high,9.799951799999999,0.7976674804976841836805555552,2.2677600396990729885416666663,1.2327188033564805434027777778,198,233,207
9,Three,low,3.9842771999999997,-2.1803115090856483454861111111,-2.9992590879050927791666666667,-2.2939156586226855180555555555,82,44,66
9,Three,medium,12.658399399999999,5.6919424117476841336805555555,5.4617517836226841489583333333,5.7914495906828693329861111111,269,268,271
9,Two,high,8.9154094,0.6515030258680556267361111110,3.3350940334490740635416666666,1.5616748517361111753472222223,194,248,220
9,Two,low,5.697436,-1.1308319907986111149305555556,-0.7362811212384259166666666667,0.6327415897569444138888888890,126,136,190
9,Two,medium,6.9130584,-0.1280972519097222399305555556,0.8552105683449074072916666667,1.2596070390624999649305555556,163,198,209
